customer_id,annual_income,monthly_income,employment_type,employment_duration_years,loan_amount,loan_term_months,interest_rate,loan_purpose,residential_status,existing_debt,existing_emi,credit_history_years,credit_utilization,total_credit_accounts,previous_delinquencies,default
CUST101386,1243900.0,103658.0,Business Owner,1.0,343000.0,60.0,16.13,Personal Loan,Owned,229900.0,46716.0,2.0,72.9,6,1,0
CUST101387,319700.0,26642.0,Salaried,0.1,195000.0,24.0,7.0,Vehicle Loan,Owned,170800.0,1885.0,2.6,56.9,7,0,1
CUST101388,356200.0,29683.0,Government Employee,1.3,80000.0,60.0,17.47,Personal Loan,Rented,99200.0,6520.0,6.1,59.4,2,1,0
CUST101389,326700.0,27225.0,Salaried,4.1,1719000.0,180.0,12.24,Home Loan,Living with Family,62700.0,13111.0,0.7,79.0,3,0,1
CUST101390,356800.0,29733.0,Government Employee,1.6,134000.0,120.0,10.71,Education Loan,Company Provided,314100.0,5873.0,4.5,54.2,5,0,0
CUST101391,844300.0,70358.0,Professional,0.5,191000.0,12.0,14.13,Personal Loan,Owned,66800.0,13566.0,0.1,34.8,5,0,0
CUST101392,476500.0,39708.0,Salaried,2.9,486000.0,36.0,9.92,Business Loan,Rented,212600.0,14917.0,0.5,0.0,3,1,0
CUST101393,370400.0,30867.0,Salaried,5.4,687000.0,36.0,14.65,Education Loan,Rented,130700.0,7493.0,7.2,43.3,3,0,0
CUST101394,1820900.0,151742.0,Professional,2.5,8049000.0,360.0,12.6,Home Loan,Rented,952300.0,55359.0,1.6,76.1,7,1,1
CUST101395,263000.0,21917.0,Salaried,17.3,651000.0,240.0,7.0,Home Loan,Owned,77100.0,2118.0,4.3,57.7,3,1,0
CUST101396,1056600.0,88050.0,Self-Employed,3.8,745000.0,60.0,10.41,Debt Consolidation,Owned,272000.0,10817.0,10.9,26.8,3,0,0
CUST101397,341800.0,28483.0,Government Employee,2.9,249000.0,60.0,13.61,Vehicle Loan,Owned,111000.0,6385.0,1.4,39.3,3,0,0
CUST101398,529100.0,44092.0,Self-Employed,1.5,301000.0,36.0,16.41,Debt Consolidation,Living with Family,172400.0,7731.0,17.0,25.8,3,0,0
CUST101399,757600.0,63133.0,Salaried,2.3,3284000.0,120.0,14.06,Home Loan,Rented,395600.0,28774.0,16.4,44.7,2,0,1
CUST101400,952500.0,79375.0,Self-Employed,2.0,585000.0,48.0,16.36,Vehicle Loan,Rented,224000.0,24301.0,6.1,26.8,4,0,0
CUST101401,340700.0,28392.0,Salaried,7.4,38000.0,24.0,10.14,Consumer Durable,Rented,69700.0,9369.0,8.8,69.7,8,0,0
CUST101402,383300.0,31942.0,Retired,30.3,45000.0,24.0,15.33,Personal Loan,Rented,284300.0,13072.0,0.9,40.6,1,1,0
CUST101403,559500.0,46625.0,Salaried,9.3,317000.0,24.0,15.38,Personal Loan,Owned,229100.0,11457.0,2.0,43.7,2,0,0
CUST101404,309600.0,25800.0,Salaried,3.4,120000.0,24.0,7.78,Debt Consolidation,Owned,235800.0,3535.0,2.2,19.8,1,0,0
CUST101405,610100.0,50842.0,Salaried,5.2,1230000.0,360.0,16.52,Home Loan,Owned,217300.0,5751.0,1.2,28.8,5,0,0
CUST101406,579400.0,48283.0,Retired,15.1,159000.0,60.0,14.05,Personal Loan,Owned,276700.0,9569.0,0.8,12.6,1,0,0
CUST101407,572600.0,47717.0,Salaried,5.2,119000.0,12.0,12.1,Other,Other,514300.0,24688.0,4.2,69.2,2,0,0
CUST101408,663300.0,55275.0,Government Employee,2.3,152000.0,24.0,12.04,Personal Loan,Other,477500.0,9763.0,8.0,26.7,5,0,0
CUST101409,1103300.0,91942.0,Business Owner,0.0,1336000.0,36.0,9.68,Education Loan,Living with Family,286500.0,31107.0,12.4,41.5,3,1,0
CUST101410,96500.0,8042.0,Professional,17.4,38000.0,36.0,15.02,Medical Expenses,Rented,14000.0,364.0,9.9,3.9,6,0,0
CUST101411,369000.0,30750.0,Retired,34.0,15000.0,48.0,13.97,Medical Expenses,Rented,298800.0,2754.0,0.4,10.9,1,1,0
CUST101412,346600.0,28883.0,Government Employee,0.6,999000.0,180.0,14.87,Home Loan,Rented,235100.0,3986.0,8.2,32.5,2,0,1
CUST101413,211500.0,17625.0,Retired,28.7,60000.0,36.0,13.25,Personal Loan,Rented,55000.0,1956.0,0.6,31.2,2,0,0
CUST101414,1012100.0,84342.0,Salaried,4.4,462000.0,24.0,13.66,Debt Consolidation,Owned,204900.0,46119.0,4.0,43.4,2,0,0
CUST101415,760700.0,63392.0,Professional,0.7,385000.0,12.0,12.05,Medical Expenses,Other,418400.0,24278.0,5.2,82.2,3,0,0
CUST101416,203900.0,16992.0,Self-Employed,13.5,46000.0,24.0,16.45,Personal Loan,Living with Family,54600.0,7379.0,0.1,0.0,4,0,0
CUST101417,961000.0,80083.0,Self-Employed,5.7,5165000.0,300.0,14.94,Home Loan,Owned,507600.0,9323.0,3.4,59.5,3,0,1
CUST101418,360500.0,30042.0,Government Employee,7.4,203000.0,84.0,13.55,Vehicle Loan,Rented,28200.0,10863.0,5.9,49.0,3,0,0
CUST101419,232900.0,19408.0,Retired,28.5,136000.0,36.0,12.57,Personal Loan,Living with Family,67000.0,3595.0,1.3,24.4,5,0,0
CUST101420,1449400.0,120783.0,Business Owner,0.5,295000.0,36.0,7.34,Medical Expenses,Company Provided,190200.0,10761.0,2.2,28.5,5,2,0
CUST101421,517100.0,43092.0,Self-Employed,4.4,38000.0,36.0,7.0,Consumer Durable,Rented,363900.0,9107.0,32.7,62.6,2,0,0
CUST101422,90000.0,7500.0,Self-Employed,0.8,313000.0,180.0,11.82,Home Loan,Rented,28200.0,1447.0,0.6,36.6,4,1,1
CUST101423,591400.0,49283.0,Salaried,1.4,105000.0,48.0,17.06,Consumer Durable,Rented,128400.0,11690.0,0.6,30.9,2,1,0
CUST101424,346900.0,28908.0,Salaried,9.5,95000.0,36.0,10.74,Medical Expenses,Rented,172400.0,11729.0,0.5,14.9,1,1,0
CUST101425,850400.0,70867.0,Salaried,0.1,1351000.0,12.0,10.87,Business Loan,Owned,289700.0,12378.0,0.6,19.6,4,0,1
CUST101426,292400.0,24367.0,Salaried,7.6,40000.0,24.0,9.89,Consumer Durable,Owned,74900.0,1689.0,0.8,11.2,4,0,0
CUST101427,723300.0,60275.0,Salaried,1.7,1768000.0,120.0,8.87,Home Loan,Rented,161600.0,19427.0,1.9,57.5,4,0,1
CUST101428,1876600.0,156383.0,Professional,2.8,1096000.0,36.0,10.08,Debt Consolidation,Rented,552500.0,28264.0,2.0,20.7,4,1,0
CUST101429,159600.0,13300.0,Self-Employed,7.2,41000.0,36.0,13.89,Personal Loan,Living with Family,78700.0,2554.0,10.1,11.7,5,2,0
CUST101430,511400.0,42617.0,Government Employee,6.1,495000.0,48.0,11.43,Vehicle Loan,Rented,178400.0,18661.0,3.4,41.8,4,0,0
CUST101431,655500.0,54625.0,Self-Employed,16.3,462000.0,24.0,11.28,Vehicle Loan,Rented,177800.0,16775.0,1.8,20.0,5,1,0
CUST101432,227100.0,18925.0,Salaried,17.2,103000.0,60.0,11.0,Personal Loan,Rented,11700.0,10184.0,5.9,72.0,5,1,0
CUST101433,520300.0,43358.0,Salaried,2.3,15000.0,12.0,13.76,Business Loan,Living with Family,170800.0,16518.0,6.9,38.9,1,0,0
CUST101434,391500.0,32625.0,Salaried,1.2,304000.0,36.0,14.25,Vehicle Loan,Rented,196200.0,4482.0,0.1,42.5,0,1,0
CUST101435,263200.0,21933.0,Retired,28.5,865000.0,180.0,7.02,Home Loan,Rented,50100.0,13213.0,0.9,42.6,6,0,0
CUST101436,462700.0,38558.0,Salaried,5.4,111000.0,48.0,10.57,Vehicle Loan,Owned,173600.0,6304.0,1.7,50.6,6,0,1
CUST101437,528500.0,44042.0,Self-Employed,2.1,193000.0,36.0,12.71,Personal Loan,Owned,20900.0,11304.0,3.0,53.6,5,0,0
CUST101438,582800.0,48567.0,Government Employee,2.4,71000.0,60.0,14.4,Personal Loan,Company Provided,184500.0,14985.0,5.9,38.6,5,1,0
CUST101439,210200.0,17517.0,Retired,25.2,93000.0,60.0,13.41,Personal Loan,Owned,52600.0,2571.0,1.7,15.6,3,0,0
CUST101440,305700.0,25475.0,Salaried,5.5,57000.0,12.0,15.63,Consumer Durable,Rented,279200.0,1138.0,3.9,34.6,2,0,0
CUST101441,419200.0,34933.0,Salaried,2.6,15000.0,36.0,8.48,Medical Expenses,Owned,162700.0,1805.0,0.2,39.3,5,0,0
CUST101442,438400.0,36533.0,Salaried,5.6,260000.0,48.0,14.33,Vehicle Loan,Rented,27100.0,20490.0,12.3,2.1,2,0,0
CUST101443,335900.0,27992.0,Salaried,3.3,280000.0,120.0,19.56,Education Loan,Living with Family,152900.0,2090.0,8.1,0.0,3,0,0
CUST101444,534200.0,44517.0,Salaried,1.2,56000.0,60.0,13.15,Education Loan,Living with Family,127100.0,10003.0,0.3,11.3,7,0,0
CUST101445,90000.0,7500.0,Self-Employed,1.6,44000.0,36.0,13.28,Personal Loan,Living with Family,86200.0,1996.0,1.7,0.0,3,1,0
CUST101446,403900.0,33658.0,Government Employee,6.0,179000.0,60.0,14.66,Personal Loan,Owned,95800.0,5758.0,12.1,27.3,1,0,0
CUST101447,388000.0,32333.0,Self-Employed,0.5,429000.0,48.0,11.25,Vehicle Loan,Rented,128600.0,13552.0,0.6,21.0,4,0,0
CUST101448,186300.0,15525.0,Business Owner,6.7,79000.0,48.0,9.97,Personal Loan,Company Provided,151500.0,4719.0,4.6,40.0,2,0,0
CUST101449,873600.0,72800.0,Salaried,1.6,245000.0,24.0,13.19,Debt Consolidation,Rented,126100.0,7084.0,1.0,53.6,1,1,0
CUST101450,910400.0,75867.0,Professional,0.4,389000.0,48.0,7.71,Personal Loan,Living with Family,303600.0,26128.0,0.6,44.4,4,0,0
CUST101451,570700.0,47558.0,Self-Employed,13.8,526000.0,24.0,14.27,Vehicle Loan,Rented,363900.0,18198.0,4.1,47.6,2,0,0
CUST101452,453400.0,37783.0,Government Employee,4.4,1334000.0,360.0,14.81,Home Loan,Owned,164100.0,8213.0,2.9,58.8,5,1,0
CUST101453,297600.0,24800.0,Retired,21.3,645000.0,12.0,7.87,Business Loan,Company Provided,74600.0,9924.0,0.7,30.8,2,0,1
CUST101454,134000.0,11167.0,Salaried,0.6,15000.0,36.0,13.52,Consumer Durable,Rented,59600.0,2952.0,2.8,0.0,4,0,0
CUST101455,405800.0,33817.0,Salaried,3.4,2139000.0,120.0,12.31,Home Loan,Rented,60000.0,7388.0,11.7,0.0,1,0,0
CUST101456,206400.0,17200.0,Salaried,0.2,97000.0,12.0,17.73,Personal Loan,Owned,37800.0,4969.0,2.3,49.0,1,0,0
CUST101457,389000.0,32417.0,Self-Employed,1.5,15000.0,36.0,17.19,Business Loan,Rented,65500.0,3831.0,3.4,42.3,0,0,0
CUST101458,90000.0,7500.0,Retired,25.1,37000.0,48.0,15.69,Personal Loan,Rented,53500.0,174.0,2.6,53.3,2,0,0
CUST101459,156700.0,13058.0,Salaried,7.7,15000.0,24.0,16.87,Personal Loan,Owned,42600.0,7147.0,0.2,100.0,2,1,0
CUST101460,1705200.0,142100.0,Professional,1.6,1449000.0,12.0,11.83,Business Loan,Other,448700.0,4420.0,6.8,42.8,2,0,0
CUST101461,832200.0,69350.0,Self-Employed,3.5,376000.0,12.0,13.83,Personal Loan,Owned,485800.0,5339.0,7.5,35.9,5,0,0
CUST101462,793000.0,66083.0,Salaried,4.9,261000.0,60.0,12.19,Personal Loan,Rented,229500.0,19033.0,2.7,45.6,5,0,0
CUST101463,810800.0,67567.0,Salaried,0.7,4060000.0,300.0,9.81,Home Loan,Owned,152900.0,14727.0,1.2,11.8,4,0,1
CUST101464,1103800.0,91983.0,Business Owner,3.6,3948000.0,180.0,13.26,Home Loan,Living with Family,465200.0,33063.0,8.1,54.6,5,1,0
CUST101465,428300.0,35692.0,Business Owner,2.9,210000.0,24.0,12.73,Debt Consolidation,Rented,233800.0,13027.0,3.0,34.2,3,1,0
CUST101466,90000.0,7500.0,Self-Employed,3.1,46000.0,48.0,12.35,Personal Loan,Rented,34300.0,1546.0,10.9,75.0,3,2,0
CUST101467,748200.0,62350.0,Salaried,0.7,2316000.0,360.0,12.81,Home Loan,Living with Family,90300.0,27850.0,3.8,2.8,7,0,1
CUST101468,935500.0,77958.0,Professional,3.1,1289000.0,36.0,13.19,Business Loan,Living with Family,281000.0,34389.0,1.6,38.1,6,0,0
CUST101469,1098400.0,91533.0,Salaried,0.6,292000.0,60.0,15.84,Medical Expenses,Company Provided,199000.0,48592.0,5.6,24.2,7,0,0
CUST101470,477000.0,39750.0,Government Employee,2.7,1631000.0,360.0,11.13,Home Loan,Living with Family,133300.0,7589.0,1.8,14.5,3,0,1
CUST101471,963000.0,80250.0,Salaried,14.8,1314000.0,60.0,8.91,Education Loan,Rented,266900.0,13921.0,6.0,51.7,7,1,0
CUST101472,409200.0,34100.0,Salaried,1.1,259000.0,84.0,15.17,Education Loan,Living with Family,190400.0,10371.0,1.8,31.0,3,0,0
CUST101473,1034400.0,86200.0,Self-Employed,7.1,2590000.0,180.0,15.74,Home Loan,Owned,413600.0,11220.0,18.0,67.3,2,0,0
CUST101474,1178700.0,98225.0,Self-Employed,1.2,225000.0,24.0,14.15,Personal Loan,Owned,995500.0,37331.0,0.3,26.3,6,0,0
CUST101475,90800.0,7567.0,Self-Employed,4.3,15000.0,60.0,9.36,Business Loan,Rented,76000.0,2686.0,7.9,29.4,6,2,0
CUST101476,306000.0,25500.0,Self-Employed,2.7,175000.0,24.0,12.58,Personal Loan,Rented,214100.0,10878.0,3.8,82.3,4,0,0
CUST101477,143400.0,11950.0,Other,9.9,347000.0,360.0,13.91,Home Loan,Rented,36000.0,5821.0,1.8,8.3,3,0,0
CUST101478,90000.0,7500.0,Self-Employed,1.5,49000.0,36.0,9.58,Vehicle Loan,Rented,19000.0,4374.0,9.8,20.8,2,2,0
CUST101479,766800.0,63900.0,Self-Employed,13.3,448000.0,60.0,10.55,Personal Loan,Rented,623100.0,29932.0,5.1,0.0,4,0,0
CUST101480,421300.0,35108.0,Self-Employed,1.4,138000.0,24.0,12.53,Personal Loan,Company Provided,398700.0,9381.0,3.8,28.2,6,0,0
CUST101481,463600.0,38633.0,Salaried,6.7,1909000.0,120.0,16.79,Home Loan,Owned,141900.0,28150.0,2.8,53.2,1,1,1
CUST101482,722500.0,60208.0,Self-Employed,3.9,105000.0,36.0,13.72,Debt Consolidation,Rented,246400.0,23800.0,7.8,47.0,4,2,0
CUST101483,90000.0,7500.0,Salaried,1.5,41000.0,36.0,11.17,Medical Expenses,Owned,12600.0,1460.0,4.9,41.2,2,1,0
CUST101484,1472100.0,122675.0,Business Owner,6.1,4938000.0,180.0,12.35,Home Loan,Owned,620900.0,16972.0,2.1,18.7,2,0,1
CUST101485,359200.0,29933.0,Salaried,30.3,818000.0,180.0,10.87,Home Loan,Other,36500.0,4783.0,4.5,33.8,3,1,0
CUST101486,456500.0,38042.0,Other,3.6,44000.0,60.0,11.68,Other,Owned,239100.0,17998.0,1.9,29.3,3,1,0
CUST101487,748300.0,62358.0,Self-Employed,7.2,1179000.0,60.0,15.31,Education Loan,Owned,388800.0,6965.0,1.6,37.9,2,0,0
CUST101488,824200.0,68683.0,Government Employee,1.0,719000.0,36.0,7.0,Business Loan,Rented,151000.0,16671.0,0.1,41.8,3,0,0
CUST101489,458100.0,38175.0,Self-Employed,3.8,92000.0,12.0,17.21,Personal Loan,Owned,110300.0,3740.0,1.4,30.3,2,0,0
CUST101490,90000.0,7500.0,Salaried,8.4,26000.0,60.0,20.01,Personal Loan,Rented,32900.0,1223.0,1.3,38.5,4,0,0
CUST101491,931400.0,77617.0,Professional,18.6,3311000.0,300.0,13.52,Home Loan,Other,289700.0,16511.0,4.6,35.8,4,1,1
CUST101492,820400.0,68367.0,Business Owner,1.0,441000.0,12.0,10.34,Debt Consolidation,Living with Family,637400.0,11182.0,3.0,23.2,7,2,0
CUST101493,331200.0,27600.0,Professional,5.5,202000.0,36.0,16.72,Debt Consolidation,Rented,221200.0,4395.0,1.0,39.7,3,0,0
CUST101494,559000.0,46583.0,Self-Employed,1.2,215000.0,48.0,13.89,Personal Loan,Living with Family,144800.0,8679.0,6.9,9.9,1,0,0
CUST101495,483400.0,40283.0,Business Owner,0.1,958000.0,60.0,11.32,Business Loan,Living with Family,321900.0,16498.0,2.5,42.0,1,0,1
CUST101496,281400.0,23450.0,Government Employee,1.9,122000.0,36.0,9.89,Debt Consolidation,Owned,61300.0,4676.0,2.2,13.6,1,1,0
CUST101497,1102900.0,91908.0,Business Owner,10.2,1123000.0,12.0,11.7,Debt Consolidation,Living with Family,522300.0,27659.0,1.3,37.4,4,1,1
CUST101498,303400.0,25283.0,Salaried,1.3,884000.0,120.0,13.62,Home Loan,Rented,163900.0,9592.0,0.9,48.2,4,1,1
CUST101499,456200.0,38017.0,Business Owner,1.0,252000.0,60.0,15.87,Personal Loan,Living with Family,287600.0,5039.0,11.9,17.6,5,1,0
CUST101500,422500.0,35208.0,Business Owner,3.5,27000.0,12.0,13.91,Consumer Durable,Owned,174500.0,7775.0,2.2,60.7,0,0,0
CUST101501,485300.0,40442.0,Retired,23.1,66000.0,24.0,14.45,Personal Loan,Living with Family,415100.0,2574.0,0.2,77.3,5,0,0
CUST101502,439400.0,36617.0,Salaried,1.6,44000.0,60.0,11.93,Personal Loan,Living with Family,124600.0,2929.0,2.6,23.7,6,0,0
CUST101503,531600.0,44300.0,Self-Employed,0.1,210000.0,60.0,15.74,Personal Loan,Living with Family,158400.0,4747.0,10.0,34.8,0,0,0
CUST101504,657700.0,54808.0,Professional,1.8,586000.0,48.0,12.34,Vehicle Loan,Owned,209900.0,18174.0,0.9,64.7,2,0,0
CUST101505,685100.0,57092.0,Self-Employed,3.1,122000.0,48.0,18.88,Personal Loan,Owned,105300.0,3158.0,4.7,0.0,3,0,0
CUST101506,1642100.0,136842.0,Professional,2.2,625000.0,48.0,10.91,Vehicle Loan,Living with Family,662100.0,49845.0,0.9,38.7,1,0,0
CUST101507,759100.0,63258.0,Self-Employed,0.5,93000.0,12.0,14.26,Consumer Durable,Rented,178500.0,5095.0,3.0,31.4,0,1,0
CUST101508,628600.0,52383.0,Salaried,0.5,377000.0,48.0,20.01,Vehicle Loan,Other,104600.0,42902.0,3.0,57.8,2,0,1
CUST101509,1233400.0,102783.0,Professional,0.3,80000.0,48.0,16.33,Consumer Durable,Rented,357400.0,22237.0,6.7,32.6,2,0,0
CUST101510,91100.0,7592.0,Salaried,0.6,16000.0,48.0,15.39,Debt Consolidation,Owned,53900.0,1951.0,0.7,47.9,3,0,0
CUST101511,222200.0,18517.0,Salaried,1.7,66000.0,36.0,13.95,Medical Expenses,Living with Family,57600.0,2723.0,0.3,19.9,0,0,0
CUST101512,577000.0,48083.0,Business Owner,0.5,670000.0,120.0,13.17,Education Loan,Living with Family,44500.0,18257.0,10.4,58.9,3,0,0
CUST101513,500800.0,41733.0,Professional,6.9,312000.0,12.0,12.44,Debt Consolidation,Rented,271800.0,12942.0,6.4,13.3,3,0,0
CUST101514,337100.0,28092.0,Government Employee,1.1,204000.0,48.0,11.2,Vehicle Loan,Living with Family,64300.0,5867.0,1.2,57.2,3,2,1
CUST101515,90000.0,7500.0,Salaried,0.6,17000.0,12.0,8.09,Personal Loan,Rented,22800.0,1862.0,3.3,39.7,1,1,0
CUST101516,99900.0,8325.0,Salaried,6.7,15000.0,12.0,15.05,Consumer Durable,Owned,49500.0,656.0,0.2,0.0,5,0,0
CUST101517,261500.0,21792.0,Retired,27.2,173000.0,84.0,8.08,Vehicle Loan,Owned,32100.0,9650.0,3.1,39.4,4,0,0
CUST101518,431900.0,35992.0,Salaried,1.7,74000.0,48.0,15.08,Debt Consolidation,Owned,79100.0,5448.0,0.5,51.4,1,0,0
CUST101519,243800.0,20317.0,Salaried,0.6,765000.0,360.0,12.01,Home Loan,Rented,38500.0,2883.0,6.3,11.0,7,0,0
CUST101520,470500.0,39208.0,Salaried,2.4,1854000.0,240.0,9.94,Home Loan,Owned,55400.0,11330.0,0.8,19.4,3,0,1
CUST101521,326500.0,27208.0,Self-Employed,4.3,78000.0,36.0,17.5,Medical Expenses,Living with Family,62200.0,12658.0,0.8,40.0,4,0,0
CUST101522,768100.0,64008.0,Government Employee,1.1,89000.0,36.0,8.36,Education Loan,Owned,56900.0,19952.0,1.6,26.7,3,0,0
CUST101523,811100.0,67592.0,Professional,0.5,2216000.0,120.0,10.87,Home Loan,Living with Family,81200.0,22288.0,0.9,45.3,2,0,1
CUST101524,1117800.0,93150.0,Business Owner,0.7,361000.0,12.0,11.17,Debt Consolidation,Rented,361300.0,28048.0,1.6,33.4,5,1,0
CUST101525,502800.0,41900.0,Salaried,17.1,372000.0,36.0,13.48,Vehicle Loan,Owned,311200.0,19902.0,3.1,9.0,2,0,0
CUST101526,90000.0,7500.0,Salaried,1.4,67000.0,36.0,11.04,Personal Loan,Rented,28600.0,816.0,0.4,89.2,2,0,0
CUST101527,463700.0,38642.0,Self-Employed,10.3,705000.0,12.0,17.68,Business Loan,Company Provided,206800.0,10422.0,3.6,30.5,4,2,1
CUST101528,128700.0,10725.0,Salaried,1.0,22000.0,48.0,8.61,Personal Loan,Company Provided,104300.0,820.0,0.0,40.7,2,0,0
CUST101529,421900.0,35158.0,Salaried,18.7,236000.0,60.0,26.07,Vehicle Loan,Owned,247600.0,21381.0,2.0,77.0,1,0,0
CUST101530,256300.0,21358.0,Salaried,2.2,90000.0,36.0,9.61,Personal Loan,Rented,28900.0,9877.0,6.9,57.0,4,0,0
CUST101531,549300.0,45775.0,Salaried,3.9,255000.0,36.0,22.46,Personal Loan,Owned,228200.0,14036.0,8.1,50.0,2,0,0
CUST101532,90000.0,7500.0,Self-Employed,0.4,16000.0,36.0,16.5,Consumer Durable,Rented,52500.0,2701.0,0.1,61.3,3,0,0
CUST101533,708800.0,59067.0,Business Owner,2.5,396000.0,24.0,12.65,Personal Loan,Rented,91900.0,7649.0,13.8,50.1,2,1,0
CUST101534,598800.0,49900.0,Salaried,2.7,1128000.0,60.0,13.73,Business Loan,Company Provided,205900.0,26132.0,4.8,50.1,5,0,0
CUST101535,863000.0,71917.0,Self-Employed,17.4,776000.0,120.0,11.79,Education Loan,Rented,302600.0,30979.0,4.6,50.5,0,0,1
CUST101536,479700.0,39975.0,Professional,9.0,275000.0,12.0,14.11,Personal Loan,Owned,104900.0,5692.0,2.3,34.3,4,3,0
CUST101537,909800.0,75817.0,Professional,3.3,72000.0,60.0,10.64,Consumer Durable,Other,270600.0,11743.0,0.1,61.6,3,0,0
CUST101538,1001300.0,83442.0,Professional,8.7,359000.0,36.0,15.27,Personal Loan,Living with Family,604600.0,8555.0,1.8,52.8,2,1,0
CUST101539,1118900.0,93242.0,Self-Employed,0.2,603000.0,24.0,13.58,Vehicle Loan,Owned,222100.0,11557.0,1.8,0.0,3,0,0
CUST101540,90000.0,7500.0,Professional,16.0,15000.0,60.0,9.83,Medical Expenses,Living with Family,19700.0,2866.0,1.8,56.7,4,1,0
CUST101541,213100.0,17758.0,Salaried,4.0,94000.0,36.0,14.37,Medical Expenses,Rented,66000.0,2975.0,2.8,20.5,3,2,0
CUST101542,1179200.0,98267.0,Salaried,9.2,5083000.0,120.0,14.17,Home Loan,Rented,171200.0,23755.0,0.3,43.3,2,0,1
CUST101543,379000.0,31583.0,Salaried,3.3,15000.0,36.0,10.71,Medical Expenses,Owned,69200.0,12060.0,0.0,1.2,2,0,0
CUST101544,90000.0,7500.0,Self-Employed,12.7,15000.0,36.0,11.63,Consumer Durable,Owned,26000.0,1459.0,1.9,25.2,3,0,0
CUST101545,298500.0,24875.0,Salaried,6.7,156000.0,36.0,14.64,Vehicle Loan,Owned,70100.0,8534.0,2.4,30.0,1,0,0
CUST101546,90000.0,7500.0,Salaried,12.1,117000.0,84.0,16.49,Education Loan,Living with Family,26800.0,1453.0,1.1,49.8,4,0,0
CUST101547,1032500.0,86042.0,Professional,6.1,3708000.0,240.0,12.54,Home Loan,Owned,162800.0,7101.0,8.0,25.1,6,0,1
CUST101548,660500.0,55042.0,Salaried,4.2,1236000.0,240.0,15.98,Home Loan,Rented,179100.0,30082.0,2.9,0.0,7,2,1
CUST101549,213000.0,17750.0,Salaried,6.1,129000.0,24.0,16.73,Vehicle Loan,Company Provided,32600.0,8138.0,1.2,27.2,5,0,0
CUST101550,327600.0,27300.0,Salaried,6.6,71000.0,24.0,17.17,Personal Loan,Other,41700.0,5668.0,2.0,29.6,1,2,0
CUST101551,869500.0,72458.0,Self-Employed,6.3,260000.0,12.0,14.33,Business Loan,Living with Family,526600.0,22635.0,2.8,51.9,1,3,1
CUST101552,90000.0,7500.0,Salaried,11.3,43000.0,24.0,10.11,Personal Loan,Living with Family,29200.0,1310.0,4.7,41.3,0,1,0
CUST101553,106400.0,8867.0,Salaried,9.1,43000.0,48.0,15.85,Personal Loan,Company Provided,73000.0,1583.0,2.3,21.1,4,1,0
CUST101554,390700.0,32558.0,Salaried,11.5,2070000.0,360.0,12.39,Home Loan,Living with Family,163000.0,3064.0,1.9,44.1,2,0,1
CUST101555,486200.0,40517.0,Professional,1.7,141000.0,24.0,14.62,Personal Loan,Rented,333200.0,13349.0,15.7,78.3,3,2,0
CUST101556,491200.0,40933.0,Government Employee,15.3,176000.0,60.0,10.99,Vehicle Loan,Owned,138700.0,12204.0,5.7,63.7,1,0,0
CUST101557,90000.0,7500.0,Self-Employed,3.0,68000.0,60.0,11.08,Vehicle Loan,Owned,49300.0,1108.0,5.9,0.0,1,0,1
CUST101558,828600.0,69050.0,Business Owner,1.1,186000.0,48.0,10.76,Personal Loan,Rented,384500.0,25751.0,0.2,92.5,4,0,0
CUST101559,520200.0,43350.0,Government Employee,0.9,158000.0,12.0,8.76,Personal Loan,Owned,29800.0,14289.0,2.2,64.0,2,1,0
CUST101560,459800.0,38317.0,Other,2.8,197000.0,24.0,11.12,Personal Loan,Rented,223100.0,12000.0,5.1,72.9,5,1,1
CUST101561,580200.0,48350.0,Self-Employed,1.0,330000.0,60.0,9.69,Vehicle Loan,Owned,89500.0,11635.0,0.3,4.6,6,0,0
CUST101562,591300.0,49275.0,Government Employee,2.1,1723000.0,180.0,14.81,Home Loan,Rented,288300.0,13220.0,0.1,28.9,3,0,1
CUST101563,260700.0,21725.0,Government Employee,10.4,36000.0,36.0,9.59,Business Loan,Rented,198300.0,2691.0,0.6,50.9,3,0,0
CUST101564,1170900.0,97575.0,Professional,0.9,1493000.0,120.0,10.86,Education Loan,Owned,634500.0,26156.0,0.4,13.3,3,1,0
CUST101565,367700.0,30642.0,Self-Employed,4.3,1124000.0,360.0,13.01,Home Loan,Rented,47700.0,4392.0,12.9,49.6,1,0,0
CUST101566,406700.0,33892.0,Salaried,3.5,180000.0,36.0,18.8,Personal Loan,Owned,87300.0,8272.0,3.1,73.9,7,0,0
CUST101567,722500.0,60208.0,Salaried,0.4,2950000.0,180.0,10.79,Home Loan,Rented,316100.0,5481.0,6.4,30.7,2,0,0
CUST101568,212200.0,17683.0,Self-Employed,2.0,1021000.0,180.0,8.58,Home Loan,Owned,78700.0,2337.0,4.0,75.5,3,0,1
CUST101569,1040500.0,86708.0,Self-Employed,5.4,3348000.0,240.0,8.8,Home Loan,Living with Family,249700.0,16779.0,3.6,53.5,2,1,0
CUST101570,825600.0,68800.0,Salaried,7.4,65000.0,48.0,10.25,Consumer Durable,Living with Family,106600.0,6270.0,4.4,0.0,5,0,0
CUST101571,801100.0,66758.0,Self-Employed,3.5,147000.0,60.0,10.9,Personal Loan,Owned,488400.0,31481.0,4.1,18.9,2,0,0
